"3663","5013  SUNFLOWER LN, HERMITAGE, TN, 37076","No_Match"
"3664","2120  CAREFREE LN, ANTIOCH, TN, 37013","No_Match"
"3665","9712  KATZ LN, BRENTWOOD, TN, 37027","No_Match"
"3666","512  PLEASANT ST, NOLENSVILLE, TN, 37135","No_Match"
"3667","1332  MARITIME PRT, ANTIOCH, TN, 37013","No_Match"
"3668","5013  RIVERBANK DR, HERMITAGE, TN, 37076","No_Match"
"3669","876  BLOOMDALE TRCE, HERMITAGE, TN, 37076","No_Match"
"1009","751  MILL CREEK MEADOW DR, NASHVILLE, TN, 37214","No_Match"
"3680","2373  FAIRCHILD CIR, NOLENSVILLE, TN, 37135","No_Match"
"3681","1329  BUSIRIS DR, HERMITAGE, TN, 37076","No_Match"
"3682","1110B2 N 6TH ST, NASHVILLE, TN, 37207","Match","Exact","1110 N 6TH ST, NASHVILLE, TN, 37207","-86.761055,36.19074","97187677","L","47","037","011800","1019"
"3683","1440  WHITE DUTCH LN, ANTIOCH, TN, 37013","No_Match"
"3684","1102A2 N 8TH ST, NASHVILLE, TN, 37207","Match","Non_Exact","1102 8TH ST, NASHVILLE, TN, 37207","-86.75846,36.19031","97188656","L","47","037","011800","1002"
"1022","793  MILL CREEK MEADOW DR, NASHVILLE, TN, 37214","No_Match"
"2353","733  BRADBURN VILLAGE WAY, ANTIOCH, TN, 37013","No_Match"
"1021","1259  HAVENBROOK DR, NASHVILLE, TN, 37207","No_Match"
"2352","934  GOVERNORS CT  212, ANTIOCH, TN, 37013","No_Match"
"1020","5564  HAMILTON CIR, NASHVILLE, TN, 37013","No_Match"
"2351","2721  GOSSETT TRL, NASHVILLE, TN, 37221","No_Match"
"2350","400  HERRON DR  408, NASHVILLE, TN, 37210","No_Match"
"1019","1509  HAMILTON CROSS DR, ANTIOCH, TN, 37013","No_Match"
"1018","313  BODDINGTON LN, ANTIOCH, TN, 37013","No_Match"
"2349","5477  RUFFIAN WAY, ANTIOCH, TN, 37013","No_Match"
"1017","1673  ALAYNA DR, NASHVILLE, TN, 37221","No_Match"
"2348","2044  KIRKWALL DR, NOLENSVILLE, TN, 37135","No_Match"
"1016","1375  GREENSTONE LN, NASHVILLE, TN, 37221","No_Match"
"2347","2204  BELLE CREEK WAY, NASHVILLE, TN, 37221","No_Match"
"1015","5069  BROADWAY PL, NASHVILLE, TN, 37203","No_Match"
"2346","2939  JENRY DR, NASHVILLE, TN, 37214","No_Match"
"1014","747  MILL CREEK MEADOW DR, NASHVILLE, TN, 37214","No_Match"
"2345","1619  MARSHALL HOLLOW DR, NASHVILLE, TN, 37203","No_Match"
"1013","755  MILL CREEK MEADOW DR, NASHVILLE, TN, 37214","No_Match"
"2344","1521  DAVIDGE DR, NASHVILLE, TN, 37221","No_Match"
"1012","773  MILL CREEK MEADOW DR, NASHVILLE, TN, 37214","No_Match"
"2343","2035  VILLAGE PARK CIR, OLD HICKORY, TN, 37138","No_Match"
"3674","1005  EIGHTH ST, OLD HICKORY, TN, 37138","No_Match"
"3675","1025  TREVINO PL, ANTIOCH, TN, 37013","No_Match"
"3676","400  HERRON DR  219, NASHVILLE, TN, 37210","No_Match"
"3677","1406A2  HOLLY ST, NASHVILLE, TN, 37206","Match","Exact","1406 HOLLY ST, NASHVILLE, TN, 37206","-86.74579,36.17581","97188945","R","47","037","012200","3002"
"3678","1316  BUSIRIS DR, HERMITAGE, TN, 37076","No_Match"
"3679","4210E2  HARDING PIKE, NASHVILLE, TN, 37205","Match","Exact","4210 HARDING PIKE, NASHVILLE, TN, 37205","-86.838425,36.130096","646585102","R","47","037","016700","4005"
"3690","4204  HERMITAGE RD, HERMITAGE, TN, 37076","Match","Non_Exact","4204 HERMITAGE AVE, HERMITAGE, TN, 37076","-86.616684,36.202427","606825758","L","47","037","015401","1011"
"3691","1112  LADY NASHVILLE DR, HERMITAGE, TN, 37076","No_Match"
"3692","1442  WHITE DUTCH LN, ANTIOCH, TN, 37013","No_Match"
"3693","1325  BUSIRIS DR, HERMITAGE, TN, 37076","No_Match"
"3694","9309  BARCO RD, BRENTWOOD, TN, 37027","No_Match"
"3695","1120  LADY NASHVILLE DR, HERMITAGE, TN, 37076","No_Match"
"1033","775  MILL CREEK MEADOW DR, NASHVILLE, TN, 37214","No_Match"
"2364","523B2  MOORE AVE, NASHVILLE, TN, 37203","Match","Exact","523 MOORE AVE, NASHVILLE, TN, 37203","-86.7658,36.137215","97191875","L","47","037","016100","1056"
"1032","1537  HAMILTON CROSS DR, ANTIOCH, TN, 37013","No_Match"
"2363","4300  STONE HALL BLVD, HERMITAGE, TN, 37076","No_Match"
"1031","204  FOUNDERS LN, NASHVILLE, TN, 37209","No_Match"
"2362","235  STERLING POINT CIR, NASHVILLE, TN, 37209","No_Match"
"1030","316  BODDINGTON LN, ANTIOCH, TN, 37013","No_Match"
"2361","609  CREATIVE WAY, MADISON, TN, 37115","No_Match"
"2360","1212  YELLOW HOP ALY, ANTIOCH, TN, 37013","No_Match"
"1029","305  BODDINGTON LN, ANTIOCH, TN, 37013","No_Match"
"1028","1253  HAVENBROOK DR, NASHVILLE, TN, 37207","No_Match"
"2359","2315  FAIRCHILD CIR, NOLENSVILLE, TN, 37135","No_Match"
"1027","1255  HAVENBROOK DR, NASHVILLE, TN, 37207","No_Match"
"2358","5027  UPPER PARK PL, ANTIOCH, TN, 37013","No_Match"
"1026","1251  HAVENBROOK DR, NASHVILLE, TN, 37207","No_Match"
"2357","2952  JENRY DR, NASHVILLE, TN, 37214","No_Match"
"1025","1257  HAVENBROOK DR, NASHVILLE, TN, 37207","No_Match"
"2356","801  HAMILTON CROSSINGS, ANTIOCH, TN, 37013","No_Match"
"1024","3304  JOGGERS PASS, NASHVILLE, TN, 37206","No_Match"
"2355","934  GOVERNORS CT  314, ANTIOCH, TN, 37013","No_Match"
"1023","1249  HAVENBROOK DR, NASHVILLE, TN, 37207","No_Match"
"2354","1337  MARITIME PRT, ANTIOCH, TN, 37013","No_Match"
"3685","2069  KIRKWALL DR, NOLENSVILLE, TN, 37135","No_Match"
"3686","1509  DAVIDGE DR, NASHVILLE, TN, 37221","No_Match"
"3687","1597  WINDING CREEK DR, NOLENSVILLE, TN, 37135","No_Match"
"3688","5444  RUFFIAN WAY, ANTIOCH, TN, 37013","No_Match"
"3689","4040  LIBERTON WAY, NOLENSVILLE, TN, 37135","Match","Exact","4040 LIBERTON WAY, NOLENSVILLE, TN, 37135","-86.661545,35.985023","648257532","R","47","037","019114","1072"
"1044","207B2  MYRTLE ST, NASHVILLE, TN, 37206","Match","Exact","207 MYRTLE ST, NASHVILLE, TN, 37206","-86.7565,36.1792","617927467","R","47","037","011900","3016"
"2375","703  MILL CREEK MEADOW DR, NASHVILLE, TN, 37214","No_Match"
"1043","4216  SUMMERCREST BLVD, ANTIOCH, TN, 37013","No_Match"
"2374","731  MILL CREEK MEADOW DR, NASHVILLE, TN, 37214","No_Match"
"1042","1525  HAMILTON CROSS DR, ANTIOCH, TN, 37013","No_Match"
